Compound_ID	name	input_mz	match_form	mz_difference	in_pathways	evidence_score	MW	all_possibles
C04741	Alprostadil	373.2577	M+H2O+H[1+]	-0.0008	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	413.2089	M+NaCl[1+]	0.0024	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	354.2381	M[1+]	-0.0025	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	377.2324	M+Na[1+]	0.0025	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	377.2333	M+Na[1+]	0.0034	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	354.2377	M[1+]	-0.0029	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	413.208	M+NaCl[1+]	0.0015	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	189.1168	M+H+Na[2+]	-0.0018	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	354.2402	M[1+]	-0.0004	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	357.2484	M(Cl37)+H[1+]	0.0033	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	357.2428	M(S34)+H[1+]	-0.0009	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	354.2383	M[1+]	-0.0023	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	356.248	M(C13)+H[1+]	-0.0033	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C04741	Alprostadil	354.238	M[1+]	-0.0026	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism	18	354.2406	among possibles C14814,C04843,C04741,C14782,C05959,C00639
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	419.3507	M-H2O+H[1+]	-0.0013	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3528	M[1+]	-0.0025	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3521	M[1+]	-0.0032	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3569	M[1+]	0.0016	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3543	M[1+]	-0.001	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	409.3654	M-CO+H[1+]	-0.0022	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	419.3504	M-H2O+H[1+]	-0.0016	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	419.35	M-H2O+H[1+]	-0.002	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	409.3662	M-CO+H[1+]	-0.0014	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	353.401	M-HCOOK+H[1+]	-0.0003	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3542	M[1+]	-0.0011	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3539	M[1+]	-0.0014	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	419.3495	M-H2O+H[1+]	-0.0025	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3535	M[1+]	-0.0018	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	436.3541	M[1+]	-0.0012	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	419.3505	M-H2O+H[1+]	-0.0015	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	409.3663	M-CO+H[1+]	-0.0013	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	420.3346	M-NH3+H[1+]	-0.0015	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
C05446	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane	409.3661	M-CO+H[1+]	-0.0015	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism	9	436.3553	among possibles C05446,CE1272,CE0232
CE5723	5'-carboxy-gama-chromanol	278.1864	M-CO+H[1+]	-0.0012	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	154.0976	M(C13)+2H[2+]	0.001	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	278.1858	M-CO+H[1+]	-0.0018	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.1804	M+H[1+]	-0.0022	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	234.1628	M-C3H4O2+H[1+]	0.0013	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	154.0975	M(C13)+2H[2+]	0.0009	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	234.1598	M-C3H4O2+H[1+]	-0.0017	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.1831	M+H[1+]	0.0005	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	270.1611	M-H4O2+H[1+]	-0.0003	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	234.1592	M-C3H4O2+H[1+]	-0.0023	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	270.1626	M-H4O2+H[1+]	0.0012	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	234.1618	M-C3H4O2+H[1+]	0.0003	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	328.1624	M+Na[1+]	-0.0022	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	374.1684	M+HCOONa[1+]	-0.0016	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.184	M+H[1+]	0.0014	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	260.1758	M-HCOOH+H[1+]	-0.0014	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.1808	M+H[1+]	-0.0018	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	278.1866	M-CO+H[1+]	-0.001	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	238.1956	M-HCOONa+H[1+]	0.0004	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	364.1408	M+NaCl[1+]	-0.0004	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	374.1698	M+HCOONa[1+]	-0.0002	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.182	M+H[1+]	-0.0006	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	288.1741	M-H2O+H[1+]	0.0021	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	278.1855	M-CO+H[1+]	-0.0021	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	390.1408	M+HCOOK[1+]	-0.0031	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	324.1923	M+H2O+H[1+]	-0.0009	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	262.1909	M-CO2+H[1+]	-0.0019	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	234.16	M-C3H4O2+H[1+]	-0.0015	Vitamin E metabolism	20	305.1753
CE5723	5'-carboxy-gama-chromanol	306.1836	M+H[1+]	0.001	Vitamin E metabolism	20	305.1753
CE5527		278.1994	M-NH3+H[1+]	-0.0009	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		294.2191	M[1+]	-0.0004	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		278.1997	M-NH3+H[1+]	-0.0006	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		259.2047	M-H4O2+H[1+]	-0.0009	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		353.1832	M+NaCl[1+]	-0.0022	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		259.2051	M-H4O2+H[1+]	-0.0005	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		294.2188	M[1+]	-0.0007	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		278.1979	M-NH3+H[1+]	-0.0024	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		278.199	M-NH3+H[1+]	-0.0013	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		353.1872	M+NaCl[1+]	0.0018	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE5527		317.2115	M+Na[1+]	0.0027	Linoleate metabolism	11	294.2195	among possibles C14765,CE5526,CE5527
CE3554	20-trihydroxy-leukotriene-B4	452.2048	M+HCOONa[1+]	0.0032	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	340.2278	M-CO2+H[1+]	0.0034	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	312.1913	M-C3H4O2+H[1+]	-0.0018	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	348.1931	M-H4O2+H[1+]	0.0001	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	452.1986	M+HCOONa[1+]	-0.003	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	338.2062	M-HCOOH+H[1+]	-0.0026	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	366.2046	M-H2O+H[1+]	0.001	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	348.194	M-H4O2+H[1+]	0.001	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	406.1981	M+Na[1+]	0.0019	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	129.0783	M(C13)+3H[3+]	0.001	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	386.2095	M(Cl37)+H[1+]	-0.0019	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	338.2058	M-HCOOH+H[1+]	-0.003	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	348.1906	M-H4O2+H[1+]	-0.0024	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	338.2119	M-HCOOH+H[1+]	0.0031	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	402.226	M+H2O+H[1+]	0.0012	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	386.2095	M(S34)+H[1+]	-0.0005	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	312.196	M-C3H4O2+H[1+]	0.0029	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	366.206	M-H2O+H[1+]	0.0024	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	348.1922	M-H4O2+H[1+]	-0.0008	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	366.2022	M-H2O+H[1+]	-0.0014	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	386.2071	M(S34)+H[1+]	-0.0029	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	386.2068	M(S34)+H[1+]	-0.0032	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	366.2024	M-H2O+H[1+]	-0.0012	Leukotriene metabolism	13	383.207
CE3554	20-trihydroxy-leukotriene-B4	386.2072	M(S34)+H[1+]	-0.0028	Leukotriene metabolism	13	383.207
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	159.1254	M(C13)+3H[3+]	0.0002	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	532.3149	M+NaCl[1+]	-0.0015	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	476.3582	M(Cl37)+H[1+]	0.0032	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	159.1257	M(C13)+3H[3+]	0.0005	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	532.3151	M+NaCl[1+]	-0.0013	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3335	M-H4O2+H[1+]	-0.0031	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3333	M-H4O2+H[1+]	-0.0033	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3346	M-H4O2+H[1+]	-0.002	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	473.3495	M[1+]	-0.001	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3332	M-H4O2+H[1+]	-0.0034	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	512.3154	M+K[1+]	0.0021	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	512.315	M+K[1+]	0.0017	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	542.3492	M+HCOONa[1+]	0.004	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.333	M-H4O2+H[1+]	-0.0036	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	558.322	M+HCOOK[1+]	0.0029	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	476.3494	M(S34)+H[1+]	-0.0042	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	542.3398	M+HCOONa[1+]	-0.0054	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	476.3582	M(S34)+H[1+]	0.0046	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3334	M-H4O2+H[1+]	-0.0032	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	473.3503	M[1+]	-0.0002	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.334	M-H4O2+H[1+]	-0.0026	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	438.3336	M-H4O2+H[1+]	-0.003	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
dcsptn1crn	docosa-4,7,10,13,16-pentaenoyl carnitine	476.3587	M(Cl37)+H[1+]	0.0037	Carnitine shuttle	14	473.3505	among possibles dcsptn1crn,clpndcrn
CE5017		289.2393	M+3H[3+]	-0.0012	Vitamin E metabolism	5	864.6996
CE5017		289.2407	M+3H[3+]	0.0002	Vitamin E metabolism	5	864.6996
CE5017		433.3595	M+2H[2+]	0.0024	Vitamin E metabolism	5	864.6996
CE5017		933.6959	M+HCOONa[1+]	0.0016	Vitamin E metabolism	5	864.6996
CE5017		289.2405	M+3H[3+]	0.0	Vitamin E metabolism	5	864.6996
CE5017		289.2402	M+3H[3+]	-0.0003	Vitamin E metabolism	5	864.6996
CE5017		289.2408	M+3H[3+]	0.0003	Vitamin E metabolism	5	864.6996
CE5930		324.228	M-CO2+H[1+]	-0.0015	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.2114	M-HCOOH+H[1+]	-0.0025	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		350.2062	M-H2O+H[1+]	-0.0025	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.2166	M-HCOOH+H[1+]	0.0027	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1964	M-H4O2+H[1+]	-0.0017	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1962	M-H4O2+H[1+]	-0.0019	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		390.2032	M+Na[1+]	0.0019	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.2291	M-HCOONa+H[1+]	-0.0028	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		296.1981	M-C3H4O2+H[1+]	-0.0001	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		368.2168	M+H[1+]	-0.0025	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		324.2318	M-CO2+H[1+]	0.0023	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.2297	M-HCOONa+H[1+]	-0.0022	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		350.2065	M-H2O+H[1+]	-0.0022	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		426.1763	M+NaCl[1+]	-0.0016	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1965	M-H4O2+H[1+]	-0.0016	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		386.2308	M+H2O+H[1+]	0.0009	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.211	M-HCOOH+H[1+]	-0.0029	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		368.2166	M+H[1+]	-0.0027	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.2159	M-HCOOH+H[1+]	0.002	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.2127	M-HCOOH+H[1+]	-0.0012	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		368.217	M+H[1+]	-0.0023	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1952	M-H4O2+H[1+]	-0.0029	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.2294	M-HCOONa+H[1+]	-0.0025	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		368.2165	M+H[1+]	-0.0028	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		370.2199	M(Cl37)+H[1+]	0.0034	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1963	M-H4O2+H[1+]	-0.0018	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		370.2194	M(Cl37)+H[1+]	0.0029	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.2295	M-HCOONa+H[1+]	-0.0024	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		386.2274	M+H2O+H[1+]	-0.0025	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		350.2063	M-H2O+H[1+]	-0.0024	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1976	M-H4O2+H[1+]	-0.0005	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		332.1966	M-H4O2+H[1+]	-0.0015	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		386.2297	M+H2O+H[1+]	-0.0002	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		350.2066	M-H2O+H[1+]	-0.0021	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.2296	M-HCOONa+H[1+]	-0.0023	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		350.2061	M-H2O+H[1+]	-0.0026	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		322.212	M-HCOOH+H[1+]	-0.0019	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		452.18	M+HCOOK[1+]	-0.0006	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		296.1972	M-C3H4O2+H[1+]	-0.001	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		300.229	M-HCOONa+H[1+]	-0.0029	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		296.1997	M-C3H4O2+H[1+]	0.0015	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
CE5930		370.2197	M(Cl37)+H[1+]	0.0032	Prostaglandin formation from arachidonate	18	367.2121	among possibles CE2056,CE1447,CE5534,CE5533,CE5926,CE5930
